0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0,0.03183520585298538,-0.02631578952118887,-0.03168685821304021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
1,0,0.0022038568276911974,0.009345794201457562,0.013071895430854054,0.0037634417328494467,0.007498659064074438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2,0,0.05747126415371895,0.04830917583379837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
3,0,0.023182552307844162,0.00852609044741838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
4,0,0.0,0.0,0.01123595517128706,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
5,0,0.01571856252849102,-0.02873986660106505,-0.021623674442847334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
6,0,0.017498040571808815,0.016940450676895796,0.003533570812846143,0.004778672297470445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
7,0,-0.0069444444961845875,-0.025641024895566796,0.0059808595999142344,-0.030915575518045534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
8,0,0.004434589762240648,-0.00441501099966137,-0.002217294881120324,-0.019999999360626356,-0.0022675734369775056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
9,0,0.001197031349875033,0.016260162131794802,0.0023529418398125362,0.008215962012592917,-0.011408614802339427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
10,0,-0.008120681159198284,-0.02995635371239909,0.06458554588284428,0.0026514066118816042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
11,0,-0.007957560010254383,-0.026737967462612956,-0.030219783071133204,0.014164310220615326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
12,0,-0.005263158120214939,0.012333516093430922,-0.024366506549937293,0.010714153273293742,0.03885659934550924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
13,0,-0.024000000208616257,-0.0016393433862862102,-0.019704432508787822,0.025125626367080527,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
14,0,-0.007352941203862429,-0.01296296359799976,-0.0056285174919305445,0.015094339683964907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
15,0,0.002659574383869767,0.016357206308547596,-0.013049152074652653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
16,0,-0.012765957042574883,0.008620689378668722,-0.0042735041376056075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
17,0,-0.006191950291395187,-0.006230529419851986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
18,0,0.0,0.059907834976911545,-0.017391304317263215,-0.04424778842571818,-0.009259259250595979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
19,0,-0.027431420981884003,0.02564102506401589,-0.029999998688220512,-0.0012886615204086842,-0.011612903384983726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
20,0,0.014865637756884098,0.011026156201449044,0.0,0.03622034906609265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
21,0,0.0,0.0060606058686971664,0.03915662805073662,0.008695650996467793,0.01724137699588088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
22,0,-0.018255578354001045,-0.08397284813900334,0.04656033834163971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
23,0,-0.006305531598627567,-0.027978078409645262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
24,0,0.01785714365541935,0.0131578939422511,-0.017316017187002933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
25,0,-0.03658536449074745,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
26,0,0.00851848628371954,0.010536398919431112,0.009651012647535833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
27,0,0.007792207878082991,0.010309277693150595,0.0017006810032400561,-0.005942274853305704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
28,0,0.01315789483487606,-0.012987013082517141,-0.008771929889917374,0.008849557588641725,-0.008771929889917374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
29,0,0.011097410693764687,-0.012195122010192426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
30,0,0.006122448947280645,-0.006085192665849615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
31,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
32,0,-0.0029411765281111,0.0029498525652373645,-0.0029411765281111,0.032448377750576095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
33,0,0.002061855746433139,0.0020576132447405336,0.0056468169349295026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
34,0,-0.015097052790224552,0.002189781607892683,0.00145666368431866,0.008727272942599062,0.012977649570632363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
35,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
36,0,0.02669902890920639,-0.0070921981955586735,0.040476189475599465,0.006864988188649981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
37,0,4.957366763846949e-05,4.957121021177001e-05,4.95687457534574e-05,0.00014869888099381897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
38,0,-0.0012578616151586175,-0.017632242114842697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
39,0,-0.019354838877916336,-0.02960526152090505,0.009039547217539487,-0.050391935752079356,0.07900943196768302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
40,0,0.148668110370636,-0.08825603666210327,0.1451772319146408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
41,0,-0.02857142873108387,-0.01617647077715843,0.0194319884497068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
42,0,0.005416384432464838,-0.006060605914993667,0.006775067761648166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
43,0,-0.012891344726085663,0.005597015143642138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
44,0,-0.05849713832139969,-0.04545454437543215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
45,0,-0.012904464267194271,0.0010894296748647423,0.020676655986281964,-0.017059193749981532,-0.01733588998587256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
46,0,-0.03515625,0.0013495263783072653,0.04312668597682363,-0.011627906976744186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
47,0,-0.010757137089967728,-0.002927645520952967,0.012583893007175662,0.014498757226588103,-0.002858309693489311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
48,0,0.018722467124462128,-0.006486486219637058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
49,0,-0.006369426846504211,-0.08076923198050119,-0.04463040519115789,0.00875912423716654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
50,0,-0.03363228589296341,0.041763339746901086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
